participant,group,veriStim_resp.rt,veriStim_resp.corr,mult_type,error_distance,interferenceScore,problemType,problemSize,interferenceLevel,mult_problem
838440669607,CBA,1.404,1,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
838440669607,CBA,1.8555,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
838440669607,CBA,1.3249,0,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
838440669607,CBA,1.8842,1,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
838440669607,CBA,1.654,1,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
838440669607,CBA,2.0157,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
838440669607,CBA,1.4989,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
838440669607,CBA,3.2682,0,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
838440669607,CBA,1.8055,1,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
838440669607,CBA,4.4343,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
838440669607,CBA,2.3658,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
838440669607,CBA,1.5486,1,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
838440669607,CBA,2.0405,1,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
838440669607,CBA,1.2819,0,lure,6,4,tie,large-sized,low,6 × 6 = 42
838440669607,CBA,1.0746,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
838440669607,CBA,4.0182,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
838440669607,CBA,2.2906,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
838440669607,CBA,5.122,0,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
838440669607,CBA,1.6232,1,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
838440669607,CBA,1.4236,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
838440669607,CBA,3.5589,1,lure,8,19,tie,large-sized,high,8 × 8 = 56
838440669607,CBA,0.9485,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
838440669607,CBA,0.9987,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
838440669607,CBA,1.0873,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
838440669607,CBA,1.6172,0,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
838440669607,CBA,0.9988,0,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
838440669607,CBA,1.8985,0,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
838440669607,CBA,1.0213,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
838440669607,CBA,1.6435,1,lure,5,3,tie,small-sized,low,5 × 5 = 20
838440669607,CBA,3.4856,1,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
838440669607,CBA,1.0488,1,correct,0,0,non-tie,small-sized,low,2 × 3 = 6
838440669607,CBA,1.6515,0,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
838440669607,CBA,0.9853,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
838440669607,CBA,1.8307,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
838440669607,CBA,2.4989,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
838440669607,CBA,2.6148,0,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
838440669607,CBA,1.2164,1,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
838440669607,CBA,1.3375,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
838440669607,CBA,3.4149,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
838440669607,CBA,3.4348,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
838440669607,CBA,2.6653,0,lure,5,3,tie,small-sized,low,5 × 5 = 30
838440669607,CBA,1.3066,0,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
838440669607,CBA,1.9034,1,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
838440669607,CBA,1.5655,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
838440669607,CBA,2.651,1,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
838440669607,CBA,2.6347,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
838440669607,CBA,1.3049,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
838440669607,CBA,5.4589,1,correct,0,13,non-tie,small-sized,high,8 × 3 = 24
838440669607,CBA,7.3414,1,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
838440669607,CBA,4.831,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
838440669607,CBA,1.2925,1,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
838440669607,CBA,1.7827,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
838440669607,CBA,0.903,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
838440669607,CBA,1.1819,1,correct,0,7,non-tie,small-sized,low,8 × 2 = 16
838440669607,CBA,0.9575,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
838440669607,CBA,0.8396,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
838440669607,CBA,1.7801,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
838440669607,CBA,2.9064,1,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
838440669607,CBA,2.9022,0,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
838440669607,CBA,1.4559,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
838440669607,CBA,3.5324,1,lure,2,4,non-tie,small-sized,low,2 × 7 = 16
838440669607,CBA,5.2139,0,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
838440669607,CBA,3.0481,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
838440669607,CBA,3.4152,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
838440669607,CBA,3.1538,1,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
838440669607,CBA,1.9619,1,correct,0,0,non-tie,small-sized,low,2 × 3 = 6
838440669607,CBA,1.9499,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
838440669607,CBA,1.1033,1,correct,0,0,non-tie,small-sized,low,3 × 2 = 6
838440669607,CBA,0.9002,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
838440669607,CBA,2.0001,1,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
838440669607,CBA,2.7165,1,lure,3,2,non-tie,small-sized,low,3 × 5 = 18
838440669607,CBA,6.2324,1,lure,8,19,tie,large-sized,high,8 × 8 = 56
838440669607,CBA,1.6831,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
838440669607,CBA,1.4539,1,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
838440669607,CBA,1.1501,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
838440669607,CBA,1.0147,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
838440669607,CBA,2.3373,0,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
838440669607,CBA,1.9334,1,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
838440669607,CBA,4.0616,1,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
838440669607,CBA,2.0878,0,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
838440669607,CBA,1.5834,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
838440669607,CBA,1.6699,1,correct,0,7,non-tie,small-sized,low,8 × 2 = 16
838440669607,CBA,1.7998,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
838440669607,CBA,1.8166,1,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
838440669607,CBA,2.0332,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
838440669607,CBA,2.3498,0,lure,8,19,tie,large-sized,high,8 × 8 = 72
838440669607,CBA,4.7861,0,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
838440669607,CBA,4.9826,1,lure,7,7,tie,large-sized,low,7 × 7 = 42
838440669607,CBA,3.2323,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
838440669607,CBA,3.2498,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
838440669607,CBA,1.2756,0,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
838440669607,CBA,2.0832,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
838440669607,CBA,2.1146,1,lure,4,25,non-tie,large-sized,high,4 × 8 = 36
838440669607,CBA,2.2831,1,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
838440669607,CBA,1.8216,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
838440669607,CBA,6.4989,0,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
838440669607,CBA,1.2167,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
838440669607,CBA,1.8666,0,lure,4,5,tie,small-sized,low,4 × 4 = 12
838440669607,CBA,2.0166,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
838440669607,CBA,2.5901,0,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
838440669607,CBA,2.8496,0,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
838440669607,CBA,1.55,1,lure,3,0,tie,small-sized,low,3 × 3 = 6
838440669607,CBA,1.612,1,correct,0,3,non-tie,small-sized,low,2 × 6 = 12
838440669607,CBA,1.1501,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
838440669607,CBA,2.6031,0,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
838440669607,CBA,2.1667,1,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
838440669607,CBA,1.3335,0,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
838440669607,CBA,0.7668,0,lure,4,17,non-tie,large-sized,high,7 × 4 = 24
838440669607,CBA,1.5,1,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
838440669607,CBA,1.2888,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
838440669607,CBA,1.4427,1,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
838440669607,CBA,2.4771,1,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
838440669607,CBA,1.5211,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
838440669607,CBA,1.9419,0,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
838440669607,CBA,1.5831,0,lure,5,3,tie,small-sized,low,5 × 5 = 20
838440669607,CBA,2.2332,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
838440669607,CBA,1.9499,0,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
838440669607,CBA,1.265,1,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
838440669607,CBA,2.6666,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
838440669607,CBA,0.9002,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
838440669607,CBA,1.7332,1,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
838440669607,CBA,3.4663,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
838440669607,CBA,1.5166,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
838440669607,CBA,1.5668,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
838440669607,CBA,6.1972,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
838440669607,CBA,0.7835,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
838440669607,CBA,0.9815,1,lure,6,4,tie,large-sized,low,6 × 6 = 42
838440669607,CBA,5.1326,1,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
838440669607,CBA,3.0497,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
838440669607,CBA,0.9167,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
838440669607,CBA,1.0001,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
838440669607,CBA,1.2168,0,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
838440669607,CBA,4.0496,1,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
838440669607,CBA,1.7332,1,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
838440669607,CBA,3.2328,0,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
838440669607,CBA,3.7328,0,lure,4,5,tie,small-sized,low,4 × 4 = 20
838440669607,CBA,3.1197,1,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
838440669607,CBA,0.7835,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
838440669607,CBA,1.1501,0,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
838440669607,CBA,1.5647,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
838440669607,CBA,3.083,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
838440669607,CBA,1.7499,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
838440669607,CBA,1.5257,0,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
838440669607,CBA,2.3667,0,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
838440669607,CBA,1.2167,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
838440669607,CBA,0.8647,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
838440669607,CBA,1.0151,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
838440669607,CBA,1.5499,1,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
838440669607,CBA,1.7666,1,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
838440669607,CBA,0.9671,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
838440669607,CBA,0.9168,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
838440669607,CBA,1.7,1,lure,5,6,non-tie,large-sized,low,6 × 5 = 25
838440669607,CBA,2.7661,0,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
838440669607,CBA,0.8667,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
838440669607,CBA,1.0168,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
838440669607,CBA,3.2872,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
838440669607,CBA,1.3316,1,correct,0,2,non-tie,small-sized,low,5 × 3 = 15
838440669607,CBA,1.2981,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
838440669607,CBA,1.6667,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
838440669607,CBA,1.6706,1,lure,2,4,non-tie,small-sized,low,2 × 7 = 16
838440669607,CBA,1.3501,1,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
838440669607,CBA,3.4812,0,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
838440669607,CBA,1.1001,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
838440669607,CBA,1.367,0,lure,9,13,non-tie,large-sized,high,6 × 9 = 45
838440669607,CBA,1.2334,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
838440669607,CBA,1.1334,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
838440669607,CBA,1.2,1,correct,0,10,non-tie,small-sized,high,3 × 4 = 12
838440669607,CBA,1.4666,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
838440669607,CBA,2.048,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
838440669607,CBA,1.1667,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
838440669607,CBA,1.8166,1,lure,2,1,non-tie,small-sized,low,4 × 2 = 6
838440669607,CBA,1.4833,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
838440669607,CBA,1.3981,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
838440669607,CBA,3.2997,0,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
838440669607,CBA,1.3501,1,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
838440669607,CBA,2.8998,1,lure,5,3,tie,small-sized,low,5 × 5 = 30
838440669607,CBA,1.2668,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
838440669607,CBA,0.9668,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
838440669607,CBA,1.3334,1,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
838440669607,CBA,1.1831,1,lure,2,3,non-tie,small-sized,low,6 × 2 = 10
838440669607,CBA,1.5667,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
838440669607,CBA,1.6834,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
838440669607,CBA,1.7499,1,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
838440669607,CBA,1.5,1,lure,2,0,non-tie,small-sized,low,2 × 5 = 12
838440669607,CBA,1.3334,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
838440669607,CBA,1.5999,1,lure,2,3,non-tie,small-sized,low,2 × 6 = 14
838440669607,CBA,1.8833,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
838440669607,CBA,1.9909,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
838440669607,CBA,1.5503,1,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
838440669607,CBA,1.1834,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
838440669607,CBA,1.2648,1,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
838440669607,CBA,2.4165,1,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
838440669607,CBA,1,1,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
838440669607,CBA,0.9001,0,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
838440669607,CBA,4.0164,0,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
838440669607,CBA,1.8334,1,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
838440669607,CBA,1.0668,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
838440669607,CBA,1.3833,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
838440669607,CBA,2.7331,1,correct,0,13,non-tie,small-sized,high,8 × 3 = 24
838440669607,CBA,1.9166,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
838440669607,CBA,1.0981,1,lure,7,7,tie,large-sized,low,7 × 7 = 56
838440669607,CBA,1.8165,0,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
838440669607,CBA,1.0169,0,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
838440669607,CBA,2.9497,1,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
838440669607,CBA,2.6831,1,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
838440669607,CBA,2.0498,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
838440669607,CBA,4.2328,0,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
838440669607,CBA,1.0834,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
838440669607,CBA,1.2169,1,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
933126141410,CAB,2.2551,1,lure,8,19,tie,large-sized,high,8 × 8 = 56
933126141410,CAB,1.6832,1,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
933126141410,CAB,3.6166,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
933126141410,CAB,1.2661,1,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
933126141410,CAB,0.8698,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
933126141410,CAB,0.8899,1,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
933126141410,CAB,0.8031,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
933126141410,CAB,1.2229,1,lure,2,3,non-tie,small-sized,low,2 × 6 = 14
933126141410,CAB,1.5403,1,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
933126141410,CAB,0.8849,0,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
933126141410,CAB,1.0297,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
933126141410,CAB,0.9091,1,correct,0,0,non-tie,small-sized,low,3 × 2 = 6
933126141410,CAB,2.3347,1,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
933126141410,CAB,1.1808,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
933126141410,CAB,0.9804,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
933126141410,CAB,0.896,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
933126141410,CAB,0.7739,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
933126141410,CAB,0.7673,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
933126141410,CAB,0.7003,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
933126141410,CAB,1.4358,1,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
933126141410,CAB,3.167,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
933126141410,CAB,1.334,1,lure,2,4,non-tie,small-sized,low,2 × 7 = 16
933126141410,CAB,1.0049,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
933126141410,CAB,0.8413,1,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
933126141410,CAB,0.9002,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
933126141410,CAB,0.7904,0,correct,0,5,tie,small-sized,low,4 × 4 = 16
933126141410,CAB,0.9875,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
933126141410,CAB,1.4173,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
933126141410,CAB,2.101,1,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
933126141410,CAB,1.5437,1,lure,6,4,tie,large-sized,low,6 × 6 = 42
933126141410,CAB,1.1347,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
933126141410,CAB,1.3507,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
933126141410,CAB,1.2131,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
933126141410,CAB,0.9215,1,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
933126141410,CAB,1.4578,1,lure,2,0,non-tie,small-sized,low,2 × 5 = 12
933126141410,CAB,1.0611,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
933126141410,CAB,1.384,1,lure,3,0,tie,small-sized,low,3 × 3 = 6
933126141410,CAB,1.7848,1,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
933126141410,CAB,2.6341,1,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
933126141410,CAB,5.501,1,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
933126141410,CAB,1.2189,1,correct,0,3,non-tie,small-sized,low,2 × 6 = 12
933126141410,CAB,0.8601,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
933126141410,CAB,1.3588,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
933126141410,CAB,1.0298,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
933126141410,CAB,1.1126,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
933126141410,CAB,0.8182,1,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
933126141410,CAB,1.8938,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
933126141410,CAB,1.791,1,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
933126141410,CAB,0.8841,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
933126141410,CAB,0.9114,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
933126141410,CAB,2.1846,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
933126141410,CAB,0.836,0,correct,0,0,non-tie,small-sized,low,2 × 3 = 6
933126141410,CAB,1.2008,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
933126141410,CAB,1.4171,1,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
933126141410,CAB,0.9183,0,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
933126141410,CAB,0.9301,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
933126141410,CAB,2.6841,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
933126141410,CAB,1.4683,1,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
933126141410,CAB,1.7345,1,lure,8,19,tie,large-sized,high,8 × 8 = 72
933126141410,CAB,0.9103,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
933126141410,CAB,1.2887,1,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
933126141410,CAB,1.7553,0,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
933126141410,CAB,1.5745,1,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
933126141410,CAB,3.3009,1,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
933126141410,CAB,0.8689,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
933126141410,CAB,3.1758,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
933126141410,CAB,1.4335,1,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
933126141410,CAB,1.6848,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
933126141410,CAB,5.427,1,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
933126141410,CAB,2.1011,1,lure,9,13,non-tie,large-sized,high,6 × 9 = 45
933126141410,CAB,2.4009,1,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
933126141410,CAB,2.2852,1,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
933126141410,CAB,1.31,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
933126141410,CAB,3.422,1,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
933126141410,CAB,3.7504,1,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
933126141410,CAB,0.8516,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
933126141410,CAB,2.0061,1,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
933126141410,CAB,3.1006,1,lure,7,7,tie,large-sized,low,7 × 7 = 56
933126141410,CAB,2.9008,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
933126141410,CAB,2.4455,0,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
933126141410,CAB,1.2173,1,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
933126141410,CAB,1.0776,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
933126141410,CAB,2.9116,1,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
933126141410,CAB,1.518,1,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
933126141410,CAB,2.5851,1,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
933126141410,CAB,1.0008,1,lure,7,7,tie,large-sized,low,7 × 7 = 42
933126141410,CAB,3.4848,1,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
933126141410,CAB,1.3088,1,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
933126141410,CAB,6.5414,1,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
933126141410,CAB,1.4439,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
933126141410,CAB,1.0572,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
933126141410,CAB,1.3542,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
933126141410,CAB,1.0892,1,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
933126141410,CAB,0.9942,1,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
933126141410,CAB,1.7175,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
933126141410,CAB,0.9363,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
933126141410,CAB,1.1007,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
933126141410,CAB,0.835,0,lure,5,3,tie,small-sized,low,5 × 5 = 20
933126141410,CAB,1.6445,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
933126141410,CAB,0.9509,0,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
933126141410,CAB,0.9333,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
933126141410,CAB,0.9678,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
933126141410,CAB,1.0615,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
933126141410,CAB,1.0651,1,correct,0,10,non-tie,small-sized,high,3 × 4 = 12
